Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves,measureOutOfBagError,measureAttributesUsed,measureNumIterations
data,8,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,75.0,74.0,0.0,50.33557046979866,49.66442953020134,0.0,0.3587297894614401,0.10605005153443603,0.2864067274308379,68.1674040906248,102.73638852710772,369.3910037989681,43077.7822151135,-42708.39121131453,2.4791342536843497,289.11263231619796,-286.6334980625136,150.92718815546058,1.0129341486943664,40.858382202940426,0.48,12.0,0.08870967741935484,11.0,0.9112903225806451,113.0,0.52,13.0,0.5217391304347826,0.48,0.4999999999999999,0.4046977253363933,0.7287096774193549,0.4996809934201268,0.5033557046979866,0.15488211335229063,0.8451178866477093,0.4966442953020134,0.5077758403495911,0.5033557046979866,0.5012349907778086,0.3514067466451542,0.7124737751453902,0.4521917531467744,0.4669567469901174,0.5033557046979866,0.311,0.001,0.31,0.0,310.0,0.0,638708.0,136514.0,16728.0,70.46979865771812,19.261744966442933,'Number of rules: 149\n',149.0,?,?,?,?,?
data,8,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,80.0,69.0,0.0,53.691275167785236,46.308724832214764,0.0,0.39929886064855385,0.10108705433405839,0.2762569135460336,64.97726291894486,99.0955689412658,369.3910037989681,45196.804248430766,-44827.413244631796,2.4791342536843497,303.33425670087763,-300.85512244719325,165.67845802612828,1.1119359599069012,44.851784781498,0.56,14.0,0.08870967741935484,11.0,0.9112903225806451,113.0,0.44,11.0,0.56,0.56,0.56,0.4712903225806452,0.7258064516129032,0.39837473785184685,0.5369127516778524,0.15724720961616256,0.8427527903838373,0.46308724832214765,NaN,0.5369127516778524,NaN,NaN,0.7113790775877573,0.4382270883639567,NaN,0.5369127516778524,0.298,0.0,0.29,0.01,290.0,10.0,535267.0,136514.0,16728.0,70.46979865771812,20.000000000000007,'Number of rules: 139\n',139.0,?,?,?,?,?
data,8,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,82.0,67.0,0.0,55.033557046979865,44.966442953020135,0.0,0.4240798430829583,0.09406812784546777,0.25905640626337545,60.46560081876396,92.92560912605425,369.3910037989681,29114.55912693738,-28745.168123138414,2.4791342536843497,195.39972568414348,-192.92059143045915,175.89388830580052,1.180495894669802,47.61726368450662,0.72,18.0,0.13709677419354838,17.0,0.8629032258064516,107.0,0.28,7.0,0.5142857142857142,0.72,0.6,0.5137961643534577,0.8174193548387096,0.5595096042265406,0.5503355704697986,0.13581470705640367,0.8641852929435964,0.44966442953020136,0.5296476267952778,0.5503355704697986,0.5333108939706113,0.4007881768363579,0.7869250649099881,0.554034228691485,0.4268265225712034,0.5503355704697986,0.301,0.002,0.29,0.01,290.0,10.0,528607.0,136514.0,16728.0,81.87919463087249,21.47651006711409,'Number of rules: 131\n',131.0,?,?,?,?,?
data,8,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,81.0,68.0,0.0,54.36241610738255,45.63758389261745,0.0,0.40294637595757216,0.09982648582111647,0.27428588987792674,64.2019951187744,98.44901626212818,370.14513586971395,46258.25953477354,-45888.114398903825,2.484195542749758,310.4581176830439,-307.9739221402941,160.63592531589686,1.078093458495952,43.398091653550324,0.4166666666666667,10.0,0.064,8.0,0.936,117.0,0.5833333333333334,14.0,0.5555555555555556,0.4166666666666667,0.4761904761904762,0.39778933934420674,0.7838333333333334,0.396681806520838,0.5436241610738255,0.15209433001826544,0.8479056699817346,0.4563758389261745,0.5546090721744507,0.5436241610738255,0.5422087701598163,0.4027135713428561,0.7328733335043981,0.46102204327646334,0.4757685790365529,0.5436241610738255,0.318,0.001,0.32,0.0,320.0,0.0,560582.0,136514.0,16728.0,70.46979865771812,17.85234899328859,'Number of rules: 139\n',139.0,?,?,?,?,?
data,8,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,76.0,72.0,0.0,51.351351351351354,48.648648648648646,0.0,0.3617250673854447,0.10386921602212902,0.27961088404203116,66.8890056485582,100.50735759923785,367.8237535378772,44131.679274902715,-43763.855521364836,2.4852956320126838,298.18702212772104,-295.70172649570833,147.73767194425523,0.9982275131368596,40.16534291851865,0.5,12.0,0.08870967741935484,11.0,0.9112903225806451,113.0,0.5,12.0,0.5217391304347826,0.5,0.5106382978723404,0.4184523680082658,0.7573924731182796,0.4778237130279859,0.5135135135135135,0.16963308507935268,0.8303669149206474,0.4864864864864865,NaN,0.5135135135135135,NaN,NaN,0.707695558865131,0.4678530226699513,NaN,0.5135135135135135,0.269,0.001,0.27,0.0,270.0,0.0,480267.0,136615.0,16627.0,71.62162162162163,20.202702702702698,'Number of rules: 122\n',122.0,?,?,?,?,?
data,8,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,74.0,74.0,0.0,50.0,50.0,0.0,0.3529863531635848,0.10637622469914913,0.2816196901905748,68.50345239207127,101.22943177246235,367.8237535378772,50560.56588970473,-50192.74213616685,2.4852956320126838,341.62544520070765,-339.14014956869494,139.23327511308807,0.9407653723857302,37.85325819061066,0.4166666666666667,10.0,0.16129032258064516,20.0,0.8387096774193549,104.0,0.5833333333333334,14.0,0.3333333333333333,0.4166666666666667,0.3703703703703704,0.23415072015110577,0.6589381720430108,0.288887469567829,0.5,0.14940637746010052,0.8505936225398993,0.5,NaN,0.5,NaN,NaN,0.7140639701776451,0.4707393190847796,NaN,0.5,0.223,0.0,0.22,0.0,220.0,0.0,458513.0,136615.0,16627.0,67.56756756756756,20.135135135135137,'Number of rules: 121\n',121.0,?,?,?,?,?
data,8,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,76.0,72.0,0.0,51.351351351351354,48.648648648648646,0.0,0.3717351571251695,0.1054758441704864,0.27861932894331926,67.7768343338783,99.90729252603127,371.18926895809204,40924.07002313217,-40552.880754174075,2.5080356010681895,276.5139866427849,-274.00595104171674,161.8243212667741,1.093407576126852,43.5961744586545,0.4583333333333333,11.0,0.08870967741935484,11.0,0.9112903225806451,113.0,0.5416666666666666,13.0,0.5,0.4583333333333333,0.4782608695652174,0.38298309875778913,0.6785954301075269,0.4296290331687048,0.5135135135135135,0.16027889452609728,0.8397211054739028,0.4864864864864865,NaN,0.5135135135135135,NaN,NaN,0.716797662778295,0.46035501365195153,NaN,0.5135135135135135,0.281,0.001,0.28,0.0,280.0,0.0,447966.0,136615.0,16627.0,70.94594594594595,18.648648648648646,'Number of rules: 116\n',116.0,?,?,?,?,?
data,8,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,81.0,67.0,0.0,54.729729729729726,45.270270270270274,0.0,0.41172282866635024,0.09541426288663038,0.27056425039508086,61.31144756048116,97.01890322478961,371.18926895809204,37691.547990908075,-37320.35872194998,2.5080356010681895,254.6726215601897,-252.1645859591215,175.6088821600875,1.1865465010816723,47.30979498761158,0.4583333333333333,11.0,0.08064516129032258,10.0,0.9193548387096774,114.0,0.5416666666666666,13.0,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.39896825382188533,0.7375672043010753,0.42546356164777216,0.5472972972972973,0.15115289731946793,0.8488471026805321,0.4527027027027027,0.5359141095983201,0.5472972972972973,0.535600209401979,0.3947640790062005,0.7486949866796219,0.5043380923974529,0.5304887141042973,0.5472972972972973,0.303,0.002,0.31,0.0,310.0,0.0,505702.0,136615.0,16627.0,75.0,19.256756756756765,'Number of rules: 120\n',120.0,?,?,?,?,?
data,8,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,81.0,67.0,0.0,54.729729729729726,45.270270270270274,0.0,0.4141903467832456,0.09344056080410228,0.2622278644347504,60.043182962800245,94.0296427384216,371.18926895809204,38747.258354432255,-38376.06908547416,2.5080356010681895,261.8057996921098,-259.29776409104164,185.5569970913926,1.2537634938607607,49.989860324421805,0.4583333333333333,11.0,0.11290322580645161,14.0,0.8870967741935484,110.0,0.5416666666666666,13.0,0.44,0.4583333333333333,0.4489795918367347,0.33982403410968487,0.7237903225806451,0.40595198505920005,0.5472972972972973,0.14386774643031258,0.8561322535696874,0.4527027027027027,0.5798355594977217,0.5472972972972973,0.550788624212994,0.41856248389439354,0.7708364488832803,0.5470210441823683,0.5587809063019147,0.5472972972972973,0.438,0.002,0.44,0.0,440.0,0.0,639939.0,136615.0,16627.0,75.67567567567568,19.52702702702702,'Number of rules: 147\n',147.0,?,?,?,?,?
data,8,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,83.0,65.0,0.0,56.08108108108108,43.91891891891892,0.0,0.44147700882489554,0.09849629297172537,0.26936005312301625,63.240904559087156,96.49969608338448,369.4598681406828,44121.478169252885,-43752.0183011122,2.4963504604100186,298.11809573819517,-295.6217452777851,166.94359822421964,1.1279972852987814,45.18585443782244,0.56,14.0,0.10569105691056911,13.0,0.8943089430894309,110.0,0.44,11.0,0.5185185185185185,0.56,0.5384615384615384,0.440757061330066,0.7232520325203252,0.43973785805550514,0.5608108108108109,0.11996459506213182,0.8800354049378682,0.4391891891891892,0.5733208088471248,0.5608108108108109,0.5639956139956142,0.4415414445036313,0.7442932622017182,0.518524630112,0.48767497934164594,0.5608108108108109,0.345,0.001,0.34,0.0,340.0,0.0,563554.0,136615.0,16627.0,70.94594594594595,19.324324324324323,'Number of rules: 138\n',138.0,?,?,?,?,?
data,9,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,85.0,64.0,0.0,57.04697986577181,42.95302013422819,0.0,0.44464504105759706,0.09696175190991159,0.2608977906752707,62.345176404833964,93.61925008852033,373.19163525277963,36622.97152161248,-36249.779886359705,2.5046418473340917,245.79175517860727,-243.2871133312732,181.70704687375002,1.2195103817030202,48.69001062970545,0.5,12.0,0.104,13.0,0.896,112.0,0.5,12.0,0.48,0.5,0.4897959183673469,0.38956054645566807,0.7808333333333334,0.5256229393745595,0.5704697986577181,0.14334142259307717,0.8566585774069229,0.42953020134228187,0.5876375860161452,0.5704697986577181,0.5752075628108865,0.43608218296517975,0.7445468248846305,0.5466212033494343,0.6229126713799125,0.5704697986577181,0.289,0.001,0.29,0.0,290.0,0.0,487939.0,136514.0,16728.0,74.49664429530202,20.671140939597308,'Number of rules: 122\n',122.0,?,?,?,?,?
data,9,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,71.0,78.0,0.0,47.651006711409394,52.348993288590606,0.0,0.330066866497579,0.10573471926599608,0.28977281242674324,67.98608311944362,103.98061756375209,373.19163525277963,50568.77582917481,-50195.58419392203,2.5046418473340917,339.38775724278395,-336.88311539544986,149.4581545168235,1.0030748625290167,40.04863464198191,0.4583333333333333,11.0,0.104,13.0,0.896,112.0,0.5416666666666666,13.0,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.35433333333333333,0.6898333333333333,0.39383456749018597,0.47651006711409394,0.1569661039819005,0.8430338960180994,0.5234899328859061,0.464877145383808,0.47651006711409394,0.46840421272265753,0.31071690116751055,0.7052674295746222,0.4629522632925665,0.4215749863163656,0.47651006711409394,0.469,0.002,0.47,0.0,470.0,0.0,605826.0,136514.0,16728.0,67.11409395973155,18.187919463087248,'Number of rules: 140\n',140.0,?,?,?,?,?
data,9,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,94.0,55.0,0.0,63.08724832214765,36.91275167785235,0.0,0.52561505065123,0.08487070534306677,0.24568384181971106,54.57078685142135,88.15995325409298,373.19163525277963,30170.226662630732,-29797.03502737795,2.5046418473340917,202.48474270221968,-199.9801008548856,197.02110223199477,1.3222892767247971,52.79354723439699,0.7083333333333334,17.0,0.072,9.0,0.928,116.0,0.2916666666666667,7.0,0.6538461538461539,0.7083333333333334,0.68,0.6163197306781449,0.8265,0.5869220465948655,0.6308724832214765,0.11495391829474862,0.8850460817052512,0.3691275167785235,0.6181757094508773,0.6308724832214765,0.6214209341439566,0.5074948010483508,0.7948471016866832,0.5738298639771092,0.5508388544680679,0.6308724832214765,0.348,0.001,0.35,0.01,350.0,10.0,544827.0,136514.0,16728.0,79.19463087248322,19.06040268456376,'Number of rules: 140\n',140.0,?,?,?,?,?
data,9,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,78.0,71.0,0.0,52.348993288590606,47.651006711409394,0.0,0.39552025598537227,0.10291107794227256,0.2837480330756408,66.0962944832551,101.69019825910503,374.1122517162362,44144.289026074446,-43770.17677435821,2.510820481317021,296.27039614815067,-293.7595756668336,170.97676402788738,1.1474950605898482,45.70199538869235,0.44,11.0,0.10483870967741936,13.0,0.8951612903225806,111.0,0.56,14.0,0.4583333333333333,0.44,0.4489795918367347,0.3407015216897636,0.6316129032258064,0.32682874172807064,0.5234899328859061,0.14119450526599822,0.8588054947340017,0.47651006711409394,0.5205494542742866,0.5234899328859061,0.5141986317833931,0.3722491554593891,0.7206169514348064,0.4708528403983571,0.5443736801914166,0.5234899328859061,0.364,0.002,0.37,0.0,370.0,0.0,570781.0,136514.0,16728.0,67.78523489932886,18.456375838926167,'Number of rules: 131\n',131.0,?,?,?,?,?
data,9,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,80.0,68.0,0.0,54.054054054054056,45.945945945945944,0.0,0.4092163193425301,0.10111024024971918,0.2747674514514922,65.04879390418053,98.6578379712754,366.1994804542968,37702.778790450655,-37336.579309996356,2.4743208138803836,254.74850534088282,-252.2741845270024,161.18188995241294,1.08906682400279,44.01477843509095,0.44,11.0,0.07317073170731707,9.0,0.926829268292683,114.0,0.56,14.0,0.55,0.44,0.48888888888888893,0.4020374937011017,0.6991869918699187,0.47992749892749886,0.5405405405405406,0.14004418826130102,0.859955811738699,0.4594594594594595,NaN,0.5405405405405406,NaN,NaN,0.7359562910929364,0.4824671070724583,NaN,0.5405405405405406,0.323,0.001,0.32,0.0,320.0,0.0,553118.0,136615.0,16627.0,75.0,20.06756756756756,'Number of rules: 126\n',126.0,?,?,?,?,?
data,9,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,79.0,69.0,0.0,53.37837837837838,46.62162162162162,0.0,0.40133661625043965,0.1017250911350809,0.27971179893068077,65.4473143908446,100.43827447849681,365.8868656402569,46281.23546968078,-45915.348604040526,2.4722085516233574,312.7110504708161,-310.23884191919274,163.16334831526606,1.1024550561842301,44.59393425608496,0.56,14.0,0.14634146341463414,18.0,0.8536585365853658,105.0,0.44,11.0,0.4375,0.56,0.4912280701754386,0.37649617424062903,0.7586991869918699,0.3980182995981623,0.5337837837837838,0.1460118960465272,0.8539881039534728,0.46621621621621623,0.5379670535920535,0.5337837837837838,0.5324580054644995,0.38680762815364533,0.7156649797740927,0.4674968748473683,0.5350934991978059,0.5337837837837838,0.232,0.001,0.24,0.0,240.0,0.0,516337.0,136615.0,16627.0,68.24324324324324,19.18918918918919,'Number of rules: 131\n',131.0,?,?,?,?,?
data,9,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,74.0,74.0,0.0,50.0,50.0,0.0,0.3498367468091421,0.10750175486475785,0.2907737590388493,69.06839876119524,104.24830258527707,367.28350977045136,45225.62991340619,-44858.34640363574,2.4816453362868334,305.5785804959878,-303.09693515970093,145.53104880078874,0.9833178973026266,39.623627233290236,0.28,7.0,0.13821138211382114,17.0,0.8617886178861789,106.0,0.72,18.0,0.2916666666666667,0.28,0.2857142857142857,0.14412770318270682,0.5834146341463414,0.25491662124309183,0.5,0.16089147004377957,0.8391085299562203,0.5,0.490010075865339,0.5,0.4914660909806541,0.33925552603120057,0.6926634279471559,0.4344877213443261,0.4231804872581572,0.5,0.288,0.001,0.28,0.0,280.0,0.0,593639.0,136615.0,16627.0,68.91891891891892,19.662162162162137,'Number of rules: 135\n',135.0,?,?,?,?,?
data,9,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,83.0,65.0,0.0,56.08108108108108,43.91891891891892,0.0,0.4291478756230715,0.10029645740085823,0.27444791347865205,64.50108692507153,98.50158339481021,366.46802104082354,49471.56469827042,-49105.096677229594,2.4761352773028618,334.2673290423677,-331.7911937650648,167.07530674184665,1.1288872077151801,45.59069199744305,0.5416666666666666,13.0,0.08064516129032258,10.0,0.9193548387096774,114.0,0.4583333333333333,11.0,0.5652173913043478,0.5416666666666666,0.5531914893617021,0.46904954976089924,0.6780913978494624,0.3978750489620055,0.5608108108108109,0.14826370019000354,0.8517362998099964,0.4391891891891892,0.570237955346651,0.5608108108108109,0.5631301514280237,0.42010288114636773,0.7019117735439183,0.4495853274941154,0.5794421105624062,0.5608108108108109,0.244,0.001,0.25,0.0,250.0,0.0,508002.0,136615.0,16627.0,68.91891891891892,19.05405405405405,'Number of rules: 126\n',126.0,?,?,?,?,?
data,9,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,87.0,61.0,0.0,58.78378378378378,41.21621621621622,0.0,0.4682217117276315,0.0938442106652918,0.2677599493255968,60.35161905414334,96.1012187849517,366.46802104082354,46248.09707772251,-45881.62905668168,2.4761352773028618,312.48714241704397,-310.0110071397411,182.87565241853892,1.2356463001252629,49.90221299505068,0.625,15.0,0.08870967741935484,11.0,0.9112903225806451,113.0,0.375,9.0,0.5769230769230769,0.625,0.6,0.5194572765696733,0.775369623655914,0.4859451991030938,0.5878378378378378,0.1305144176238287,0.8694855823761711,0.41216216216216217,0.5924546389971922,0.5878378378378378,0.5874564773995513,0.4590350595497074,0.727203904849266,0.49001333615055975,0.5704238554333432,0.5878378378378378,0.261,0.001,0.26,0.0,260.0,0.0,549938.0,136615.0,16627.0,70.27027027027027,19.121621621621596,'Number of rules: 140\n',140.0,?,?,?,?,?
data,9,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,82.0,66.0,0.0,55.4054054054054,44.5945945945946,0.0,0.42046870364876887,0.10022952537873052,0.2779490051597657,64.40772411676753,99.67056901495813,371.00027393610236,43048.33747880261,-42677.33720486651,2.5067586076763675,290.8671451270447,-288.3603865193683,158.4919346654794,1.0708914504424283,42.72016647965509,0.4583333333333333,11.0,0.056451612903225805,7.0,0.9435483870967742,117.0,0.5416666666666666,13.0,0.6111111111111112,0.4583333333333333,0.5238095238095238,0.45321762174950475,0.7373991935483871,0.42458608420618227,0.5540540540540541,0.14470827436932643,0.8552917256306736,0.44594594594594594,NaN,0.5540540540540541,NaN,NaN,0.7284436270001298,0.44149584455232155,NaN,0.5540540540540541,0.242,0.001,0.24,0.0,240.0,0.0,525150.0,136615.0,16627.0,72.97297297297297,18.58108108108108,'Number of rules: 130\n',130.0,?,?,?,?,?
data,10,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,81.0,68.0,0.0,54.36241610738255,45.63758389261745,0.0,0.41277384954213514,0.09966369257038836,0.27539727293730004,64.05248572774605,98.77009377717305,371.93589334600557,43055.481871323376,-42683.545977977374,2.4962140493020506,288.96296557935153,-286.46675153004946,165.19299053614037,1.108677788833157,44.41437180209553,0.6,15.0,0.14516129032258066,18.0,0.8548387096774194,106.0,0.4,10.0,0.45454545454545453,0.6,0.5172413793103449,0.4093099491122952,0.7614516129032258,0.40585722421942094,0.5436241610738255,0.13442790533002946,0.8655720946699705,0.4563758389261745,0.5262558470612162,0.5436241610738255,0.5315591938372811,0.3994892509240836,0.7359914835130259,0.4752008167766625,0.4232604246480441,0.5436241610738255,0.313,0.002,0.31,0.0,310.0,0.0,591707.0,136514.0,16728.0,71.81208053691275,18.59060402684563,'Number of rules: 130\n',130.0,?,?,?,?,?
data,10,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,91.0,58.0,0.0,61.07382550335571,38.92617449664429,0.0,0.49959467284308046,0.08604790540334145,0.2561307240880852,55.30180641116991,91.86022565719102,371.93589334600557,37673.50705843572,-37301.57116508972,2.4962140493020506,252.84232925124647,-250.34611520194443,189.80115042924018,1.2738332243573167,51.030608721775465,0.56,14.0,0.056451612903225805,7.0,0.9435483870967742,117.0,0.44,11.0,0.6666666666666666,0.56,0.6086956521739131,0.540763566834022,0.7335483870967742,0.4998022660027423,0.610738255033557,0.11220589200460764,0.8877941079953925,0.38926174496644295,0.6077236165844097,0.610738255033557,0.6035363430461184,0.49636431385947416,0.7835777405879053,0.5657548731464714,0.5080124223602484,0.610738255033557,0.32,0.001,0.32,0.0,320.0,0.0,658989.0,136514.0,16728.0,74.49664429530202,17.852348993288587,'Number of rules: 153\n',153.0,?,?,?,?,?
data,10,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,83.0,66.0,0.0,55.70469798657718,44.29530201342282,0.0,0.42353010141274394,0.09337137243696533,0.26774942210223474,60.00849804129907,96.02722368221315,371.93589334600557,43040.3988443155,-42668.4629509695,2.4962140493020506,288.86173721017116,-286.36552316086915,173.71846574406126,1.1658957432487334,46.70656122517705,0.64,16.0,0.07258064516129033,9.0,0.9274193548387096,115.0,0.36,9.0,0.64,0.64,0.64,0.5674193548387096,0.7906451612903226,0.5117109569029031,0.5570469798657718,0.15040065029729674,0.8495993497027031,0.4429530201342282,NaN,0.5570469798657718,NaN,NaN,0.7456845849802773,0.5189448159826203,NaN,0.5570469798657718,0.285,0.001,0.28,0.01,280.0,10.0,605494.0,136514.0,16728.0,71.81208053691275,20.000000000000007,'Number of rules: 144\n',144.0,?,?,?,?,?
data,10,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1335.0,149.0,86.0,63.0,0.0,57.718120805369125,42.281879194630875,0.0,0.4424447612259445,0.09201675968608562,0.26404304890341856,59.170165391395734,94.7561291446553,372.69002541675053,38753.59078450601,-38380.90075908926,2.5012753383674533,260.0912133188323,-257.5899379804648,192.32284200514985,1.2907573288936232,51.603968147548365,0.4583333333333333,11.0,0.08,10.0,0.92,115.0,0.5416666666666666,13.0,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.39968753296536097,0.807,0.44377364385179935,0.5771812080536913,0.157209366286664,0.8427906337133361,0.4228187919463087,0.5911913312290829,0.5771812080536913,0.5732698678775976,0.43608458433404484,0.7594686547200763,0.5314354983355075,0.6442104173138655,0.5771812080536913,0.297,0.001,0.29,0.0,290.0,0.0,591114.0,136514.0,16728.0,75.16778523489933,19.463087248322136,'Number of rules: 140\n',140.0,?,?,?,?,?
data,10,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,88.0,60.0,0.0,59.45945945945946,40.54054054054054,0.0,0.4698190936772345,0.09251817629512443,0.2578992706036163,59.58848494765218,92.71924297916198,365.27886399084025,33392.23205961995,-33026.95319562911,2.468100432370542,225.62318959202668,-223.15508915965614,181.98347852661735,1.22961809815282,49.82042391896531,0.375,9.0,0.056451612903225805,7.0,0.9435483870967742,117.0,0.625,15.0,0.5625,0.375,0.45,0.37813329315207,0.6974126344086021,0.39638314566786864,0.5945945945945946,0.13711520280204956,0.8628847971979504,0.40540540540540543,NaN,0.5945945945945946,NaN,NaN,0.7656274778817784,0.49702694977948075,NaN,0.5945945945945946,0.255,0.001,0.26,0.0,260.0,0.0,546243.0,136615.0,16627.0,77.70270270270271,18.986486486486505,'Number of rules: 138\n',138.0,?,?,?,?,?
data,10,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,86.0,62.0,0.0,58.108108108108105,41.891891891891895,0.0,0.4622597280825128,0.09440931438387272,0.26403474142610794,60.68526129928014,94.71195629492563,368.5392516772257,41966.8188187225,-41598.279567045276,2.4901300789001737,283.5595866129899,-281.0694565340897,178.25071788953872,1.2043967424968833,48.36682038027646,0.5416666666666666,13.0,0.08064516129032258,10.0,0.9193548387096774,114.0,0.4583333333333333,11.0,0.5652173913043478,0.5416666666666666,0.5531914893617021,0.46904954976089924,0.7940188172043011,0.6013611279052455,0.581081081081081,0.1188417439729688,0.8811582560270312,0.4189189189189189,0.5811970638057593,0.581081081081081,0.5799779631312303,0.460785790816225,0.755316981265931,0.5034447068156761,0.49048392951705533,0.581081081081081,0.208,0.0,0.21,0.01,210.0,10.0,508430.0,136615.0,16627.0,72.29729729729729,19.527027027027028,'Number of rules: 125\n',125.0,?,?,?,?,?
data,10,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,2.02210241513E7,1336.0,148.0,73.0,75.0,0.0,49.32432432432432,50.67567567567568,0.0,0.3493170760302479,0.10441212435621026,0.2815394100993878,67.10369742535237,100.97195277920396,368.6443794110544,45199.18330778651,-44830.538928375456,2.490840401426043,305.3998872147737,-302.9090468133477,158.0164732533457,1.067678873333417,42.86420248853179,0.5,12.0,0.08870967741935484,11.0,0.9112903225806451,113.0,0.5,12.0,0.5217391304347826,0.5,0.5106382978723404,0.4184523680082658,0.7836021505376344,0.3945793469662081,0.49324324324324326,0.1599531883687481,0.8400468116312518,0.5067567567567568,NaN,0.49324324324324326,NaN,NaN,0.7277384661423152,0.46438637320309323,NaN,0.49324324324324326,0.251,0.001,0.25,0.0,250.0,0.0,529191.0,136615.0,16627.0,70.94594594594595,18.3108108108108,'Number of rules: 137\n',137.0,?,?,?,?,?
